source,n_elements,doping_concentration,name,termination,space_group,doping_level,volume_fraction,weight_percent,lattice_c,temperature,reinforcement,matrix,layers,material_id,molecular_weight,deposition_method,type,lattice_b,pdi,formula,composition,lattice_a,thickness_nm,dopant,substrate
Systematic_Generation,6,,AlCoFeMnTaV,,,,,,,,,,,HEA_017964,,,High_Entropy_Alloy,,,AlCoFeMnTaV,"Equiatomic: Al:16.7%, Fe:16.7%, Ta:16.7%, Co:16.7%, Mn:16.7%, V:16.7%",,,,
Systematic_Generation,6,,CoFeMnMoTaW,,,,,,,,,,,HEA_017965,,,High_Entropy_Alloy,,,CoFeMnMoTaW,"Equiatomic: Ta:16.7%, W:16.7%, Fe:16.7%, Mn:16.7%, Mo:16.7%, Co:16.7%",,,,
Systematic_Generation,6,,CrCuMnNiTiZr,,,,,,,,,,,HEA_017966,,,High_Entropy_Alloy,,,CrCuMnNiTiZr,"Equiatomic: Ti:16.7%, Cu:16.7%, Mn:16.7%, Cr:16.7%, Zr:16.7%, Ni:16.7%",,,,
Systematic_Generation,6,,AlCrCuFeMnTi,,,,,,,,,,,HEA_017967,,,High_Entropy_Alloy,,,AlCrCuFeMnTi,"Equiatomic: Ti:16.7%, Fe:16.7%, Cr:16.7%, Al:16.7%, Cu:16.7%, Mn:16.7%",,,,
Systematic_Generation,6,,AlCrCuFeMoTa,,,,,,,,,,,HEA_017968,,,High_Entropy_Alloy,,,AlCrCuFeMoTa,"Equiatomic: Fe:16.7%, Cr:16.7%, Cu:16.7%, Al:16.7%, Ta:16.7%, Mo:16.7%",,,,
Systematic_Generation,6,,CoCuFeMnTiV,,,,,,,,,,,HEA_017969,,,High_Entropy_Alloy,,,CoCuFeMnTiV,"Equiatomic: Fe:16.7%, Cu:16.7%, Co:16.7%, Ti:16.7%, Mn:16.7%, V:16.7%",,,,
Systematic_Generation,6,,CoCuFeNiVW,,,,,,,,,,,HEA_017970,,,High_Entropy_Alloy,,,CoCuFeNiVW,"Equiatomic: Ni:16.7%, V:16.7%, Co:16.7%, Cu:16.7%, W:16.7%, Fe:16.7%",,,,
Systematic_Generation,6,,CrNbNiTiVZr,,,,,,,,,,,HEA_017971,,,High_Entropy_Alloy,,,CrNbNiTiVZr,"Equiatomic: Cr:16.7%, Ti:16.7%, Ni:16.7%, Nb:16.7%, V:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,AlCoCrFeNiZr,,,,,,,,,,,HEA_017972,,,High_Entropy_Alloy,,,AlCoCrFeNiZr,"Equiatomic: Cr:16.7%, Al:16.7%, Zr:16.7%, Co:16.7%, Fe:16.7%, Ni:16.7%",,,,
Systematic_Generation,6,,CrFeNbNiTaTi,,,,,,,,,,,HEA_017973,,,High_Entropy_Alloy,,,CrFeNbNiTaTi,"Equiatomic: Fe:16.7%, Nb:16.7%, Ni:16.7%, Ti:16.7%, Ta:16.7%, Cr:16.7%",,,,
Systematic_Generation,6,,AlCrFeMnNbNi,,,,,,,,,,,HEA_017974,,,High_Entropy_Alloy,,,AlCrFeMnNbNi,"Equiatomic: Fe:16.7%, Ni:16.7%, Nb:16.7%, Al:16.7%, Mn:16.7%, Cr:16.7%",,,,
Systematic_Generation,6,,CoCuNbNiTiZr,,,,,,,,,,,HEA_017975,,,High_Entropy_Alloy,,,CoCuNbNiTiZr,"Equiatomic: Co:16.7%, Ni:16.7%, Cu:16.7%, Zr:16.7%, Ti:16.7%, Nb:16.7%",,,,
Systematic_Generation,6,,CuFeMnMoNbW,,,,,,,,,,,HEA_017976,,,High_Entropy_Alloy,,,CuFeMnMoNbW,"Equiatomic: Mn:16.7%, W:16.7%, Fe:16.7%, Mo:16.7%, Cu:16.7%, Nb:16.7%",,,,
Systematic_Generation,6,,FeNiTaVWZr,,,,,,,,,,,HEA_017977,,,High_Entropy_Alloy,,,FeNiTaVWZr,"Equiatomic: Fe:16.7%, V:16.7%, Zr:16.7%, Ni:16.7%, Ta:16.7%, W:16.7%",,,,
Systematic_Generation,6,,AlCoCrCuFeZr,,,,,,,,,,,HEA_017978,,,High_Entropy_Alloy,,,AlCoCrCuFeZr,"Equiatomic: Co:16.7%, Al:16.7%, Cr:16.7%, Fe:16.7%, Zr:16.7%, Cu:16.7%",,,,
Systematic_Generation,6,,CrFeNiTaWZr,,,,,,,,,,,HEA_017979,,,High_Entropy_Alloy,,,CrFeNiTaWZr,"Equiatomic: Fe:16.7%, W:16.7%, Ni:16.7%, Ta:16.7%, Zr:16.7%, Cr:16.7%",,,,
Systematic_Generation,6,,AlCoFeTaTiW,,,,,,,,,,,HEA_017980,,,High_Entropy_Alloy,,,AlCoFeTaTiW,"Equiatomic: Ta:16.7%, Co:16.7%, W:16.7%, Al:16.7%, Ti:16.7%, Fe:16.7%",,,,
Systematic_Generation,6,,AlCuFeNbTaZr,,,,,,,,,,,HEA_017981,,,High_Entropy_Alloy,,,AlCuFeNbTaZr,"Equiatomic: Nb:16.7%, Zr:16.7%, Al:16.7%, Cu:16.7%, Ta:16.7%, Fe:16.7%",,,,
Systematic_Generation,6,,CuFeMnMoTaV,,,,,,,,,,,HEA_017982,,,High_Entropy_Alloy,,,CuFeMnMoTaV,"Equiatomic: Fe:16.7%, Cu:16.7%, Mn:16.7%, Mo:16.7%, V:16.7%, Ta:16.7%",,,,
Systematic_Generation,6,,AlCrTaVWZr,,,,,,,,,,,HEA_017983,,,High_Entropy_Alloy,,,AlCrTaVWZr,"Equiatomic: V:16.7%, Ta:16.7%, W:16.7%, Al:16.7%, Cr:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,CrFeMoNiVZr,,,,,,,,,,,HEA_017984,,,High_Entropy_Alloy,,,CrFeMoNiVZr,"Equiatomic: V:16.7%, Ni:16.7%, Fe:16.7%, Zr:16.7%, Mo:16.7%, Cr:16.7%",,,,
Systematic_Generation,6,,CoCrMoNbWZr,,,,,,,,,,,HEA_017985,,,High_Entropy_Alloy,,,CoCrMoNbWZr,"Equiatomic: W:16.7%, Cr:16.7%, Co:16.7%, Nb:16.7%, Mo:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,AlCuMnTiVW,,,,,,,,,,,HEA_017986,,,High_Entropy_Alloy,,,AlCuMnTiVW,"Equiatomic: Mn:16.7%, V:16.7%, W:16.7%, Cu:16.7%, Ti:16.7%, Al:16.7%",,,,
Systematic_Generation,6,,AlCoNiTaTiV,,,,,,,,,,,HEA_017987,,,High_Entropy_Alloy,,,AlCoNiTaTiV,"Equiatomic: Ti:16.7%, Al:16.7%, Ta:16.7%, Co:16.7%, Ni:16.7%, V:16.7%",,,,
Systematic_Generation,6,,CrFeMnMoNbTi,,,,,,,,,,,HEA_017988,,,High_Entropy_Alloy,,,CrFeMnMoNbTi,"Equiatomic: Fe:16.7%, Mn:16.7%, Ti:16.7%, Mo:16.7%, Nb:16.7%, Cr:16.7%",,,,
Systematic_Generation,6,,CuNbNiTiVW,,,,,,,,,,,HEA_017989,,,High_Entropy_Alloy,,,CuNbNiTiVW,"Equiatomic: Ti:16.7%, Ni:16.7%, W:16.7%, Nb:16.7%, V:16.7%, Cu:16.7%",,,,
Systematic_Generation,6,,CoCrMoNiTiV,,,,,,,,,,,HEA_017990,,,High_Entropy_Alloy,,,CoCrMoNiTiV,"Equiatomic: V:16.7%, Cr:16.7%, Ni:16.7%, Co:16.7%, Mo:16.7%, Ti:16.7%",,,,
Systematic_Generation,6,,AlCuFeNiWZr,,,,,,,,,,,HEA_017991,,,High_Entropy_Alloy,,,AlCuFeNiWZr,"Equiatomic: Zr:16.7%, Ni:16.7%, Al:16.7%, W:16.7%, Fe:16.7%, Cu:16.7%",,,,
Systematic_Generation,6,,AlFeMnNiVW,,,,,,,,,,,HEA_017992,,,High_Entropy_Alloy,,,AlFeMnNiVW,"Equiatomic: Ni:16.7%, Mn:16.7%, V:16.7%, W:16.7%, Fe:16.7%, Al:16.7%",,,,
Systematic_Generation,6,,AlCuNiTaTiW,,,,,,,,,,,HEA_017993,,,High_Entropy_Alloy,,,AlCuNiTaTiW,"Equiatomic: Al:16.7%, Cu:16.7%, Ni:16.7%, Ti:16.7%, Ta:16.7%, W:16.7%",,,,
Systematic_Generation,6,,CoCrMnNbVW,,,,,,,,,,,HEA_017994,,,High_Entropy_Alloy,,,CoCrMnNbVW,"Equiatomic: Cr:16.7%, V:16.7%, Nb:16.7%, Mn:16.7%, W:16.7%, Co:16.7%",,,,
Systematic_Generation,6,,CrCuMnMoNbZr,,,,,,,,,,,HEA_017995,,,High_Entropy_Alloy,,,CrCuMnMoNbZr,"Equiatomic: Mn:16.7%, Cr:16.7%, Zr:16.7%, Mo:16.7%, Cu:16.7%, Nb:16.7%",,,,
Systematic_Generation,6,,FeNbNiVWZr,,,,,,,,,,,HEA_017996,,,High_Entropy_Alloy,,,FeNbNiVWZr,"Equiatomic: Fe:16.7%, Ni:16.7%, Nb:16.7%, Zr:16.7%, W:16.7%, V:16.7%",,,,
Systematic_Generation,6,,AlCoFeMnNiW,,,,,,,,,,,HEA_017997,,,High_Entropy_Alloy,,,AlCoFeMnNiW,"Equiatomic: W:16.7%, Al:16.7%, Co:16.7%, Ni:16.7%, Fe:16.7%, Mn:16.7%",,,,
Systematic_Generation,6,,AlFeMoNbTiZr,,,,,,,,,,,HEA_017998,,,High_Entropy_Alloy,,,AlFeMoNbTiZr,"Equiatomic: Fe:16.7%, Nb:16.7%, Ti:16.7%, Zr:16.7%, Al:16.7%, Mo:16.7%",,,,
Systematic_Generation,6,,CrMnMoNiTaZr,,,,,,,,,,,HEA_017999,,,High_Entropy_Alloy,,,CrMnMoNiTaZr,"Equiatomic: Ni:16.7%, Mn:16.7%, Zr:16.7%, Mo:16.7%, Cr:16.7%, Ta:16.7%",,,,
Systematic_Generation,6,,CrFeMoTaVW,,,,,,,,,,,HEA_018000,,,High_Entropy_Alloy,,,CrFeMoTaVW,"Equiatomic: Fe:16.7%, W:16.7%, Ta:16.7%, Cr:16.7%, Mo:16.7%, V:16.7%",,,,
Systematic_Generation,6,,AlCuMnTaVW,,,,,,,,,,,HEA_018001,,,High_Entropy_Alloy,,,AlCuMnTaVW,"Equiatomic: Mn:16.7%, Al:16.7%, Ta:16.7%, W:16.7%, V:16.7%, Cu:16.7%",,,,
Systematic_Generation,6,,AlMoNbNiTiV,,,,,,,,,,,HEA_018002,,,High_Entropy_Alloy,,,AlMoNbNiTiV,"Equiatomic: Ni:16.7%, Nb:16.7%, Ti:16.7%, Al:16.7%, V:16.7%, Mo:16.7%",,,,
Systematic_Generation,6,,AlCoFeMnMoNi,,,,,,,,,,,HEA_018003,,,High_Entropy_Alloy,,,AlCoFeMnMoNi,"Equiatomic: Mo:16.7%, Mn:16.7%, Co:16.7%, Ni:16.7%, Al:16.7%, Fe:16.7%",,,,
Systematic_Generation,6,,CuMnNbTaVW,,,,,,,,,,,HEA_018004,,,High_Entropy_Alloy,,,CuMnNbTaVW,"Equiatomic: Nb:16.7%, Mn:16.7%, W:16.7%, V:16.7%, Ta:16.7%, Cu:16.7%",,,,
Systematic_Generation,6,,AlFeMoNiTaV,,,,,,,,,,,HEA_018005,,,High_Entropy_Alloy,,,AlFeMoNiTaV,"Equiatomic: Mo:16.7%, Ni:16.7%, Al:16.7%, Fe:16.7%, V:16.7%, Ta:16.7%",,,,
Systematic_Generation,6,,AlCoMnMoNiV,,,,,,,,,,,HEA_018006,,,High_Entropy_Alloy,,,AlCoMnMoNiV,"Equiatomic: Co:16.7%, Ni:16.7%, Mn:16.7%, Mo:16.7%, Al:16.7%, V:16.7%",,,,
Systematic_Generation,6,,CoCrFeNiVW,,,,,,,,,,,HEA_018007,,,High_Entropy_Alloy,,,CoCrFeNiVW,"Equiatomic: Co:16.7%, Fe:16.7%, V:16.7%, Ni:16.7%, Cr:16.7%, W:16.7%",,,,
Systematic_Generation,6,,AlCoCuMoNbTi,,,,,,,,,,,HEA_018008,,,High_Entropy_Alloy,,,AlCoCuMoNbTi,"Equiatomic: Co:16.7%, Cu:16.7%, Al:16.7%, Ti:16.7%, Mo:16.7%, Nb:16.7%",,,,
Systematic_Generation,6,,CrFeMnMoTaV,,,,,,,,,,,HEA_018009,,,High_Entropy_Alloy,,,CrFeMnMoTaV,"Equiatomic: V:16.7%, Fe:16.7%, Mo:16.7%, Ta:16.7%, Mn:16.7%, Cr:16.7%",,,,
Systematic_Generation,6,,CoCuMoNbNiV,,,,,,,,,,,HEA_018010,,,High_Entropy_Alloy,,,CoCuMoNbNiV,"Equiatomic: Ni:16.7%, Nb:16.7%, Mo:16.7%, Cu:16.7%, V:16.7%, Co:16.7%",,,,
Systematic_Generation,6,,CuFeMnMoNbTi,,,,,,,,,,,HEA_018011,,,High_Entropy_Alloy,,,CuFeMnMoNbTi,"Equiatomic: Cu:16.7%, Mo:16.7%, Ti:16.7%, Fe:16.7%, Nb:16.7%, Mn:16.7%",,,,
Systematic_Generation,6,,CrCuNiTiVZr,,,,,,,,,,,HEA_018012,,,High_Entropy_Alloy,,,CrCuNiTiVZr,"Equiatomic: Cu:16.7%, Cr:16.7%, Ti:16.7%, Ni:16.7%, V:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,AlCrCuFeNbV,,,,,,,,,,,HEA_018013,,,High_Entropy_Alloy,,,AlCrCuFeNbV,"Equiatomic: Al:16.7%, Fe:16.7%, V:16.7%, Cr:16.7%, Nb:16.7%, Cu:16.7%",,,,
Systematic_Generation,6,,FeNbTaVWZr,,,,,,,,,,,HEA_018014,,,High_Entropy_Alloy,,,FeNbTaVWZr,"Equiatomic: V:16.7%, Ta:16.7%, Zr:16.7%, Nb:16.7%, W:16.7%, Fe:16.7%",,,,
Systematic_Generation,6,,AlMoTaTiWZr,,,,,,,,,,,HEA_018015,,,High_Entropy_Alloy,,,AlMoTaTiWZr,"Equiatomic: Al:16.7%, Ti:16.7%, Ta:16.7%, Mo:16.7%, W:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,MnNiTaTiVW,,,,,,,,,,,HEA_018016,,,High_Entropy_Alloy,,,MnNiTaTiVW,"Equiatomic: Ni:16.7%, Mn:16.7%, Ta:16.7%, W:16.7%, Ti:16.7%, V:16.7%",,,,
Systematic_Generation,6,,AlFeMnMoNbNi,,,,,,,,,,,HEA_018017,,,High_Entropy_Alloy,,,AlFeMnMoNbNi,"Equiatomic: Fe:16.7%, Mn:16.7%, Al:16.7%, Ni:16.7%, Nb:16.7%, Mo:16.7%",,,,
Systematic_Generation,6,,CrFeNiTaTiZr,,,,,,,,,,,HEA_018018,,,High_Entropy_Alloy,,,CrFeNiTaTiZr,"Equiatomic: Fe:16.7%, Cr:16.7%, Ta:16.7%, Ti:16.7%, Ni:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,CrFeTaTiWZr,,,,,,,,,,,HEA_018019,,,High_Entropy_Alloy,,,CrFeTaTiWZr,"Equiatomic: W:16.7%, Ti:16.7%, Cr:16.7%, Ta:16.7%, Fe:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,CrMnTaTiWZr,,,,,,,,,,,HEA_018020,,,High_Entropy_Alloy,,,CrMnTaTiWZr,"Equiatomic: W:16.7%, Cr:16.7%, Ta:16.7%, Mn:16.7%, Ti:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,AlCrMnMoNbNi,,,,,,,,,,,HEA_018021,,,High_Entropy_Alloy,,,AlCrMnMoNbNi,"Equiatomic: Ni:16.7%, Nb:16.7%, Mn:16.7%, Cr:16.7%, Al:16.7%, Mo:16.7%",,,,
Systematic_Generation,6,,AlCuFeMnNiW,,,,,,,,,,,HEA_018022,,,High_Entropy_Alloy,,,AlCuFeMnNiW,"Equiatomic: Fe:16.7%, Ni:16.7%, Al:16.7%, Cu:16.7%, Mn:16.7%, W:16.7%",,,,
Systematic_Generation,6,,AlCuMnMoNiTi,,,,,,,,,,,HEA_018023,,,High_Entropy_Alloy,,,AlCuMnMoNiTi,"Equiatomic: Al:16.7%, Ni:16.7%, Mn:16.7%, Mo:16.7%, Ti:16.7%, Cu:16.7%",,,,
Systematic_Generation,6,,CoFeNiTaTiW,,,,,,,,,,,HEA_018024,,,High_Entropy_Alloy,,,CoFeNiTaTiW,"Equiatomic: Ni:16.7%, Ta:16.7%, Co:16.7%, Fe:16.7%, W:16.7%, Ti:16.7%",,,,
Systematic_Generation,6,,CrCuFeNbVW,,,,,,,,,,,HEA_018025,,,High_Entropy_Alloy,,,CrCuFeNbVW,"Equiatomic: Fe:16.7%, Cu:16.7%, W:16.7%, V:16.7%, Nb:16.7%, Cr:16.7%",,,,
Systematic_Generation,6,,CoFeMoNiTiW,,,,,,,,,,,HEA_018026,,,High_Entropy_Alloy,,,CoFeMoNiTiW,"Equiatomic: W:16.7%, Ti:16.7%, Ni:16.7%, Fe:16.7%, Mo:16.7%, Co:16.7%",,,,
Systematic_Generation,6,,CoCuMoTiVW,,,,,,,,,,,HEA_018027,,,High_Entropy_Alloy,,,CoCuMoTiVW,"Equiatomic: V:16.7%, Mo:16.7%, Cu:16.7%, Ti:16.7%, W:16.7%, Co:16.7%",,,,
Systematic_Generation,6,,AlCuFeMnMoV,,,,,,,,,,,HEA_018028,,,High_Entropy_Alloy,,,AlCuFeMnMoV,"Equiatomic: Fe:16.7%, Mo:16.7%, V:16.7%, Al:16.7%, Mn:16.7%, Cu:16.7%",,,,
Systematic_Generation,6,,AlFeMoTiVW,,,,,,,,,,,HEA_018029,,,High_Entropy_Alloy,,,AlFeMoTiVW,"Equiatomic: Al:16.7%, Ti:16.7%, V:16.7%, W:16.7%, Mo:16.7%, Fe:16.7%",,,,
Systematic_Generation,6,,CoCrMoTaTiV,,,,,,,,,,,HEA_018030,,,High_Entropy_Alloy,,,CoCrMoTaTiV,"Equiatomic: V:16.7%, Mo:16.7%, Co:16.7%, Ti:16.7%, Ta:16.7%, Cr:16.7%",,,,
Systematic_Generation,6,,AlCoCrFeTaZr,,,,,,,,,,,HEA_018031,,,High_Entropy_Alloy,,,AlCoCrFeTaZr,"Equiatomic: Co:16.7%, Zr:16.7%, Fe:16.7%, Cr:16.7%, Al:16.7%, Ta:16.7%",,,,
Systematic_Generation,6,,AlFeMnNbTaZr,,,,,,,,,,,HEA_018032,,,High_Entropy_Alloy,,,AlFeMnNbTaZr,"Equiatomic: Zr:16.7%, Ta:16.7%, Nb:16.7%, Mn:16.7%, Fe:16.7%, Al:16.7%",,,,
Systematic_Generation,6,,AlCoNiTaWZr,,,,,,,,,,,HEA_018033,,,High_Entropy_Alloy,,,AlCoNiTaWZr,"Equiatomic: Ta:16.7%, Co:16.7%, Zr:16.7%, W:16.7%, Al:16.7%, Ni:16.7%",,,,
Systematic_Generation,6,,AlCuMnVWZr,,,,,,,,,,,HEA_018034,,,High_Entropy_Alloy,,,AlCuMnVWZr,"Equiatomic: V:16.7%, W:16.7%, Zr:16.7%, Al:16.7%, Mn:16.7%, Cu:16.7%",,,,
Systematic_Generation,6,,CrCuFeMnMoZr,,,,,,,,,,,HEA_018035,,,High_Entropy_Alloy,,,CrCuFeMnMoZr,"Equiatomic: Cu:16.7%, Cr:16.7%, Zr:16.7%, Mn:16.7%, Fe:16.7%, Mo:16.7%",,,,
Systematic_Generation,6,,CuFeNiTiVW,,,,,,,,,,,HEA_018036,,,High_Entropy_Alloy,,,CuFeNiTiVW,"Equiatomic: W:16.7%, Ni:16.7%, V:16.7%, Fe:16.7%, Cu:16.7%, Ti:16.7%",,,,
Systematic_Generation,6,,AlCrCuNiVW,,,,,,,,,,,HEA_018037,,,High_Entropy_Alloy,,,AlCrCuNiVW,"Equiatomic: V:16.7%, W:16.7%, Ni:16.7%, Al:16.7%, Cu:16.7%, Cr:16.7%",,,,
Systematic_Generation,6,,CrFeMnTaVW,,,,,,,,,,,HEA_018038,,,High_Entropy_Alloy,,,CrFeMnTaVW,"Equiatomic: Mn:16.7%, Ta:16.7%, W:16.7%, Cr:16.7%, V:16.7%, Fe:16.7%",,,,
Systematic_Generation,6,,AlCoNbTaTiZr,,,,,,,,,,,HEA_018039,,,High_Entropy_Alloy,,,AlCoNbTaTiZr,"Equiatomic: Co:16.7%, Ta:16.7%, Zr:16.7%, Ti:16.7%, Nb:16.7%, Al:16.7%",,,,
Systematic_Generation,6,,MnNbNiTaTiZr,,,,,,,,,,,HEA_018040,,,High_Entropy_Alloy,,,MnNbNiTaTiZr,"Equiatomic: Ni:16.7%, Mn:16.7%, Nb:16.7%, Ti:16.7%, Ta:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,CrCuMoNiTaTi,,,,,,,,,,,HEA_018041,,,High_Entropy_Alloy,,,CrCuMoNiTaTi,"Equiatomic: Mo:16.7%, Cu:16.7%, Ta:16.7%, Ti:16.7%, Cr:16.7%, Ni:16.7%",,,,
Systematic_Generation,6,,CrCuMnMoNbW,,,,,,,,,,,HEA_018042,,,High_Entropy_Alloy,,,CrCuMnMoNbW,"Equiatomic: W:16.7%, Cr:16.7%, Mo:16.7%, Mn:16.7%, Cu:16.7%, Nb:16.7%",,,,
Systematic_Generation,6,,CoCuNiTiWZr,,,,,,,,,,,HEA_018043,,,High_Entropy_Alloy,,,CoCuNiTiWZr,"Equiatomic: W:16.7%, Ti:16.7%, Co:16.7%, Ni:16.7%, Cu:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,AlCrFeMnNiTa,,,,,,,,,,,HEA_018044,,,High_Entropy_Alloy,,,AlCrFeMnNiTa,"Equiatomic: Ta:16.7%, Ni:16.7%, Al:16.7%, Cr:16.7%, Fe:16.7%, Mn:16.7%",,,,
Systematic_Generation,6,,AlCoCrMnNbW,,,,,,,,,,,HEA_018045,,,High_Entropy_Alloy,,,AlCoCrMnNbW,"Equiatomic: Co:16.7%, W:16.7%, Mn:16.7%, Nb:16.7%, Cr:16.7%, Al:16.7%",,,,
Systematic_Generation,6,,AlCuFeNbNiTa,,,,,,,,,,,HEA_018046,,,High_Entropy_Alloy,,,AlCuFeNbNiTa,"Equiatomic: Ta:16.7%, Al:16.7%, Fe:16.7%, Cu:16.7%, Ni:16.7%, Nb:16.7%",,,,
Systematic_Generation,6,,FeNiTiVWZr,,,,,,,,,,,HEA_018047,,,High_Entropy_Alloy,,,FeNiTiVWZr,"Equiatomic: V:16.7%, Ni:16.7%, Ti:16.7%, W:16.7%, Fe:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,AlCrCuNiTaW,,,,,,,,,,,HEA_018048,,,High_Entropy_Alloy,,,AlCrCuNiTaW,"Equiatomic: Ta:16.7%, W:16.7%, Ni:16.7%, Al:16.7%, Cr:16.7%, Cu:16.7%",,,,
Systematic_Generation,6,,AlCoCuFeNbV,,,,,,,,,,,HEA_018049,,,High_Entropy_Alloy,,,AlCoCuFeNbV,"Equiatomic: Al:16.7%, Fe:16.7%, Cu:16.7%, Nb:16.7%, V:16.7%, Co:16.7%",,,,
Systematic_Generation,6,,AlMoNbVWZr,,,,,,,,,,,HEA_018050,,,High_Entropy_Alloy,,,AlMoNbVWZr,"Equiatomic: V:16.7%, Mo:16.7%, Zr:16.7%, Al:16.7%, Nb:16.7%, W:16.7%",,,,
Systematic_Generation,6,,AlCrNiTiVW,,,,,,,,,,,HEA_018051,,,High_Entropy_Alloy,,,AlCrNiTiVW,"Equiatomic: Cr:16.7%, V:16.7%, Ti:16.7%, W:16.7%, Ni:16.7%, Al:16.7%",,,,
Systematic_Generation,6,,CrMnMoTaTiW,,,,,,,,,,,HEA_018052,,,High_Entropy_Alloy,,,CrMnMoTaTiW,"Equiatomic: Ta:16.7%, Mn:16.7%, Ti:16.7%, W:16.7%, Mo:16.7%, Cr:16.7%",,,,
Systematic_Generation,6,,CoMnMoNbTiW,,,,,,,,,,,HEA_018053,,,High_Entropy_Alloy,,,CoMnMoNbTiW,"Equiatomic: Ti:16.7%, Mo:16.7%, Nb:16.7%, W:16.7%, Co:16.7%, Mn:16.7%",,,,
Systematic_Generation,6,,AlCoCrMoNiW,,,,,,,,,,,HEA_018054,,,High_Entropy_Alloy,,,AlCoCrMoNiW,"Equiatomic: Co:16.7%, Ni:16.7%, Mo:16.7%, Al:16.7%, Cr:16.7%, W:16.7%",,,,
Systematic_Generation,6,,AlCoCrMnMoW,,,,,,,,,,,HEA_018055,,,High_Entropy_Alloy,,,AlCoCrMnMoW,"Equiatomic: Mn:16.7%, Mo:16.7%, Al:16.7%, Cr:16.7%, W:16.7%, Co:16.7%",,,,
Systematic_Generation,6,,CrMnMoTiWZr,,,,,,,,,,,HEA_018056,,,High_Entropy_Alloy,,,CrMnMoTiWZr,"Equiatomic: Cr:16.7%, Mn:16.7%, Zr:16.7%, W:16.7%, Ti:16.7%, Mo:16.7%",,,,
Systematic_Generation,6,,AlFeTiVWZr,,,,,,,,,,,HEA_018057,,,High_Entropy_Alloy,,,AlFeTiVWZr,"Equiatomic: W:16.7%, Zr:16.7%, Fe:16.7%, Al:16.7%, Ti:16.7%, V:16.7%",,,,
Systematic_Generation,6,,AlCuFeMnNiTa,,,,,,,,,,,HEA_018058,,,High_Entropy_Alloy,,,AlCuFeMnNiTa,"Equiatomic: Ta:16.7%, Mn:16.7%, Al:16.7%, Cu:16.7%, Ni:16.7%, Fe:16.7%",,,,
Systematic_Generation,6,,CoCrCuFeTaW,,,,,,,,,,,HEA_018059,,,High_Entropy_Alloy,,,CoCrCuFeTaW,"Equiatomic: Cr:16.7%, Fe:16.7%, W:16.7%, Cu:16.7%, Co:16.7%, Ta:16.7%",,,,
Systematic_Generation,6,,AlFeNbTaVZr,,,,,,,,,,,HEA_018060,,,High_Entropy_Alloy,,,AlFeNbTaVZr,"Equiatomic: V:16.7%, Zr:16.7%, Al:16.7%, Fe:16.7%, Nb:16.7%, Ta:16.7%",,,,
Systematic_Generation,6,,AlCoCrFeMnTi,,,,,,,,,,,HEA_018061,,,High_Entropy_Alloy,,,AlCoCrFeMnTi,"Equiatomic: Co:16.7%, Cr:16.7%, Al:16.7%, Mn:16.7%, Ti:16.7%, Fe:16.7%",,,,
Systematic_Generation,6,,AlCrMoNbTiZr,,,,,,,,,,,HEA_018062,,,High_Entropy_Alloy,,,AlCrMoNbTiZr,"Equiatomic: Cr:16.7%, Mo:16.7%, Nb:16.7%, Ti:16.7%, Al:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,CoMnNiTaTiW,,,,,,,,,,,HEA_018063,,,High_Entropy_Alloy,,,CoMnNiTaTiW,"Equiatomic: W:16.7%, Ta:16.7%, Co:16.7%, Ti:16.7%, Mn:16.7%, Ni:16.7%",,,,
Systematic_Generation,6,,CrMnMoNiWZr,,,,,,,,,,,HEA_018064,,,High_Entropy_Alloy,,,CrMnMoNiWZr,"Equiatomic: Ni:16.7%, Mo:16.7%, W:16.7%, Zr:16.7%, Cr:16.7%, Mn:16.7%",,,,
Systematic_Generation,6,,CoFeNbNiTaTi,,,,,,,,,,,HEA_018065,,,High_Entropy_Alloy,,,CoFeNbNiTaTi,"Equiatomic: Nb:16.7%, Fe:16.7%, Co:16.7%, Ni:16.7%, Ta:16.7%, Ti:16.7%",,,,
Systematic_Generation,6,,CrMnNiTiWZr,,,,,,,,,,,HEA_018066,,,High_Entropy_Alloy,,,CrMnNiTiWZr,"Equiatomic: Ti:16.7%, Cr:16.7%, Ni:16.7%, W:16.7%, Mn:16.7%, Zr:16.7%",,,,
Systematic_Generation,6,,AlCrMnMoNbV,,,,,,,,,,,HEA_018067,,,High_Entropy_Alloy,,,AlCrMnMoNbV,"Equiatomic: Mo:16.7%, Mn:16.7%, Nb:16.7%, V:16.7%, Cr:16.7%, Al:16.7%",,,,
